unit_id,statement,condition,source_rows,primary_source,capability_area,mandatory,profiles,evidence_class,status,package,evidence,remaining_work,notes
AU-LRN-0014,"When rights, provenance, labels, split integrity, representativeness, leakage or evaluation independence become invalid, the dataset or feature revision is revoked, affected model promotion stopped, dependent artifacts identified and rebuilt or re-evaluated from approved data.",dataset invalidation,V7:DP-45-005,V7:DP-45-005,learning-evaluation,yes,all,harness,open,P7-B,test/int/phase4-corrections-historical.test.ts: F2 (governed deletion of an evidence version refuses the backtest),"Dataset revocation transition, promotion stop, dependent-artifact walk and rebuild/re-evaluate workflow.",
AU-LRN-0015,"Production admission for feature, training, evaluation and feedback data requires dataset cards, rights review, lineage closure, leakage and contamination tests, slice metrics, split reproducibility and model-impact analysis bound to the exact contracts, schemas, code, data versions, policies, infrastructure, customer scope, deployment profile and period.",chapter 45 admission,V7:DP-45-006,V7:DP-45-006,learning-evaluation,yes,all,ci-gate,open,P7-B,,"Dataset cards, leakage tests and slice metrics as gate steps bound to scope and period.",
AU-LRN-0016,"Feature, training, evaluation and feedback data semantics are identical on SaaS, Private Cloud and On-Premise.",chapter 45 parity,V7:DP-45-004,V7:DP-45-004,learning-evaluation,yes,all,deployment,open,P7-D,EXCEPTIONS.md EXC-P0-004; docker-compose.yml,Run the chapter 45 fixtures on the three profiles once they exist.,
AU-LRN-0017,Critical slice failures and material regressions block or constrain release or activate rollback even when an aggregate metric exceeds target.,release gating,V3:V03-T-240; V4:ES-46-003,V3:V03-T-240,learning-evaluation,yes,all,ci-gate,open,P7-B,,"Slice-level thresholds in the evaluation profile; regression gate in the release pipeline; harness: aggregate up, critical slice down -> release blocked.",
AU-LRN-0018,"Runtime outcomes, corrections, challenges, overrides, incidents and drift trigger governed re-evaluation of the affected artifacts without silently changing production behaviour.",re-evaluation triggers,V4:ES-46-005,V4:ES-46-005,learning-evaluation,yes,all,harness,open,P7-B,"migrations/0029 ~475-520 (corrections set attention_state, never auto-reissued); 0030 (prediction corrections); test/int/phase4-corrections.test.ts:217","Re-evaluation requests raised from outcomes/challenges/overrides/incidents/drift, queued to the evaluation orchestrator; only corrections mark forecasts today.",
AU-LRN-0019,"Evaluation results bind exact artifacts, datasets, code, environment, configuration, policy, reviewers, confidence intervals, limitations and applicability, preserve raw results, runner, judge, seed and exclusions, expire on material change or elapsed validity, and remain immutable, versioned, historically resolvable, tenant-appropriate and protected from manipulation by the artifacts being evaluated.",evaluation evidence,V5:AI-66-005; V5:AI-47-002; V5:AI-14-005; V5:AG-039,V5:AI-66-005,learning-evaluation,yes,all,harness,open,P7-B,"migrations/0029: backtests (series, horizon, method, cutoff), under FORCE RLS (test/int/phase4-acceptance.test.ts: D8); migrations/0033: reproductions (implementation digest); test/int/phase5-simulations.test.ts: E4",Evaluation result schema with environment/config/reviewer/seed/exclusion binding and expiry; evaluated artifacts have no write path to the registry; Evaluation Agent (AG-039) executes registered metrics without judging its own lineage.,
AU-LRN-0020,"High-consequence evaluation includes representative experts, historical as-of replay, adversarial cases, rare but severe failures, subgroup analysis, tool and policy behaviour and human-AI decision performance.",C3/C4 artifacts,V5:AI-66-003,V5:AI-66-003,learning-evaluation,yes,all,domain-validation,open,P7-B,"test/int/phase4-acceptance.test.ts: D2 (as-of, no future observations); test/int/gate21-adversarial.test.ts","Expert review protocol, adversarial and rare-failure case sets, subgroup analysis and human-AI decision performance measurement per high-consequence task.",
AU-LRN-0021,"An evaluator model that assists measurement is versioned, validated, calibrated, bias-assessed, periodically anchored to human judgment and never the sole authority for its own release lineage.",applies only when an evaluator (judge) model is introduced; none exists today,V5:AI-66-004; V5:AI-C036,V5:AI-66-004,learning-evaluation,yes,all,harness,open,P7-B,,"Judge service with versioned, calibrated evaluators anchored to the human review workbench; prohibition on self-lineage judgment.",
AU-LRN-0022,"Evaluation and governance evidence is immutable, versioned, historically resolvable and tenant-appropriate, and is evaluated in the context of the decision it informed: accuracy, calibration, cost and latency are joined to the decisions and outcomes they informed, and institutional measures (time-to-understanding, decision completeness and reversibility, outcome quality, learning applied) are computed over decision records.",decision-contextual evaluation,V2:V02-T-209; V2:V02-T-213,V2:V02-T-209,learning-evaluation,yes,all,operating-measurement,open,P7-B,migrations/0045 (outcomes met/not met per criterion),Join gateway_calls/backtests to the packages and outcomes they fed; compute learning-applied and outcome-quality measures; decision-side indicators are AU-DEC governed indicators.,
AU-LRN-0023,Evaluation follows the full chain from source acquisition to human use (source -> extraction -> reasoning -> forecast -> scenario -> simulation -> agent -> human use) as one evaluation plane with audit and evaluation observable.,end-to-end evaluation chain,V2:V02-T-210; V2:V02-T-108,V2:V02-T-210,learning-evaluation,yes,all,harness,open,P7-B,migrations/0029 (backtests); 0033 (reproductions); apps/api/src/observation/coverage (source health); migrations/0004_audit.sql; test/int/audit-chain.test.ts,Chain-level evaluation runs linking per-stage checks through lineage to the decision they served.,
AU-LRN-0024,"Forecast calibration (predicted probability matches observed frequency) and interval coverage (intervals contain outcomes at the declared rate) are measured per task, population, consequence, artifact and validity.","EM-009, EM-010",V5:EM-009; V5:EM-010,V5:EM-009,learning-evaluation,yes,all,harness,verified:local,R0,"test/int/phase4-acceptance.test.ts: 'D4 an outcome is scored from the observation known at the target, and calibration reports it', D3 (80% coverage band); migrations/0029: backtests; apps/api/src/prediction/models.ts",Merge the branch behind C15/C16/C17; re-run the named suite on the merged head; cross-profile demonstration is carried by the parity unit. Population/consequence slices are not yet dimensions of the measure.,
AU-LRN-0025,"Correctness, evidence faithfulness, citation precision, citation coverage, grounding accuracy and explanation faithfulness are measured as evaluation metrics against governed reference sets per task, population, consequence, artifact and validity.","EM-001..004, EM-007, EM-024",V5:EM-001; V5:EM-002; V5:EM-003; V5:EM-004; V5:EM-007; V5:EM-024,V5:EM-001,learning-evaluation,yes,all,harness,open,P7-B,"apps/api/src/intelligence/gateway/model-gateway.service.ts (span inside evidence enforced at admission - citation precision as an admission rule, not a measured metric)",Reference sets and metric implementations in the evaluation registry; report per population.,
AU-LRN-0026,Retrieval recall (relevant authorized evidence recovered before cutoff) and retrieval diversity are measured.,"EM-005, EM-006",V5:EM-005; V5:EM-006,V5:EM-005,learning-evaluation,yes,all,harness,open,P3,,Depends on hybrid retrieval (P3); define relevance sets and compute recall/diversity per query class.,
AU-LRN-0027,Temporal integrity (no hindsight or cutoff contamination) is measured as an evaluation metric over populations rather than asserted only in harness tests.,EM-008,V5:EM-008,V5:EM-008,learning-evaluation,yes,all,harness,open,P7-B,test/int/phase3-acceptance.test.ts: C5 (as-of has no hindsight); test/int/phase4-acceptance.test.ts: D2; test/int/phase6-replay.test.ts,Metric run over sampled reads comparing as-of results with later state; report leakage rate.,
AU-LRN-0028,"Sharpness is reported conditional on valid calibration, and abstention quality (selective risk and coverage), robustness under noise/ambiguity/missing data/perturbation, out-of-distribution detection and cross-deployment consistency are measured.",EM-011..015,V5:EM-011; V5:EM-012; V5:EM-013; V5:EM-014; V5:EM-015,V5:EM-011,learning-evaluation,yes,all,harness,open,P7-B,migrations/0029: backtests (pinball_mean); test/int/phase2-acceptance.test.ts: B5 (byte-identical replay); test/int/phase5-simulations.test.ts: E4 (reproduction digests),Sharpness conditional report; abstention selective-risk curves; perturbation and OOD suites; consistency across deployments.,
AU-LRN-0029,"Agent task success against the admitted objective, trajectory validity (plan, delegation, tools, gates, transitions conformant), tool-call accuracy and side-effect integrity (executed effect equals authorized request) are measured.",EM-016..019,V5:EM-016; V5:EM-017; V5:EM-018; V5:EM-019,V5:EM-016,learning-evaluation,yes,all,harness,open,P7-B,migrations/0046_executive_agents_and_runs.sql (outcome finished/stopped/refused/faulted); test/int/phase6-approvals.test.ts: F3 (commit digest equality),Task suites with admitted objectives per agent; trajectory and tool-call validators over run traces (needs P7-A runtime); external effect integrity once effects exist.,
AU-LRN-0030,"Safety violation rate, injection resistance, privacy leakage and fairness by slice are measured per task, population, consequence, artifact and validity.",EM-020..023,V5:EM-020; V5:EM-021; V5:EM-022; V5:EM-023,V5:EM-020,learning-evaluation,yes,all,harness,open,P7-B,,Safety/injection/privacy/fairness suites in the red-team harness with measured rates per slice.,
AU-LRN-0031,"Explanation comprehension by representative users, human override quality and decision utility are measured.",EM-025..027,V5:EM-025; V5:EM-026; V5:EM-027,V5:EM-025,learning-evaluation,yes,all,domain-validation,open,P7-B,,"User studies (EM-025, P7-E) and override/decision-utility measures over decision records.",
AU-LRN-0032,"Latency distributions by stage, reliability (availability, completion, recovery, duplicate, data-loss), cost efficiency, drift sensitivity and recovery fitness are measured as product metrics.",EM-028..032,V5:EM-028; V5:EM-029; V5:EM-030; V5:EM-031; V5:EM-032,V5:EM-028,learning-evaluation,yes,all,operating-measurement,open,P7-D,migrations/0023: gateway_calls.latency_ms; test/gate/c19-lifecycle.suite.ts; test/int/phase6-scheduled-collection.test.ts (restart recovery); test/int/gate22-degraded-recovery.test.ts; test/int/phase5-simulations.test.ts: E4,"Stage latency, reliability, cost and drift metrics exported by the observability planes; recovery fitness of semantic/authority boundary for AI runs.",EM-030/031 are P7-B by row; grouped with the operational metrics owned by P7-D observability.
