id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes
DZ-13,V7,B Data Zone and State Tier Catalog,167,Search projection tier Source owner remains authoritative Lexical and structured indexes Rebuildable and visibly stale,V07-F007,data-platform,partial,unverified,merged,phase3,P3,apps/api/src/graph/search/search.service.ts,Search reads the canonical relations directly (no projection to rebuild or mark stale),
DZ-14,V7,B Data Zone and State Tier Catalog,167,Vector projection tier Source owner remains authoritative Embeddings and multimodal representations Model-versioned and rebuildable,V07-F007,data-platform,missing,unverified,none,omission,P3,,No vector projection tier (Ch 38),
DZ-15,V7,B Data Zone and State Tier Catalog,167,"Semantic analytics tier Metric owner Certified measures and dimensions Grain, source revision, effective time",V07-F007,data-platform,missing,unverified,none,phase7,P7-F,,No semantic analytics tier (Ch 44),
DZ-16,V7,B Data Zone and State Tier Catalog,167,"Serving tier Data product owner API, event, query, and context products Purpose, policy, SLO, receipts",V07-F007,data-platform,partial,unverified,merged,phase0,P7-F,apps/api/src/pipeline/pipeline.service.ts (receipts); versioned /v1 APIs,API serving with policy and receipts; no event/context products or SLOs,
DZ-17,V7,B Data Zone and State Tier Catalog,167,"Exchange staging tier Exchange authority Signed export and import packages Scope, rights, destination, expiry",V07-F007,data-platform,missing,unverified,none,phase7,P7-F,,No exchange staging tier (Ch 47),
DZ-18,V7,B Data Zone and State Tier Catalog,167,"Archive tier Lifecycle authority Historical low-access data Retention, hold, retrieval, deletion",V07-F007,data-platform,missing,unverified,none,phase7,P7-D,,No archive tier,
DZ-19,V7,B Data Zone and State Tier Catalog,167,"Recovery tier Recovery authority Immutable backup and restore sets RPO, RTO, locality, reconciliation",V07-F007,data-platform,missing,unverified,none,phase7,P7-D,,No recovery tier (Ch 62),
DZ-20,V7,B Data Zone and State Tier Catalog,167,Audit evidence tier Audit authority Tamper-evident actions and receipts Independent integrity and custody,V07-F007,data-platform,implemented,passed:harness,merged,phase0,done,apps/api/migrations/0004 audit ledger + seals; apps/api/test/int/gate22-audit-verify.test.ts: C10,,Independence limited: shares primary DB failure domain (EXC-P0-001)
SP-01,V7,C Source and Ingestion Pattern Catalog,168,"Government and regulation feed Schedule / subscription Effective dates, jurisdiction, withdrawal Coverage and legal-authority review",V07-F002,observation,partial,unverified,merged,phase1,P1,SOURCE_INTEGRATION_STATUS.md (EU sanctions RSS/CSV live via generic REST/RSS),Regulation feeds arrive via generic RSS/REST; no effective-date/jurisdiction/withdrawal semantics,
SP-02,V7,C Source and Ingestion Pattern Catalog,168,"News and media feed API / RSS / crawl Publication, update, correction, provenance Freshness, duplication, manipulation tests",V07-F002,observation,partial,passed:harness,merged,phase1,P1,apps/api/src/observation/connectors/rss.connector.ts (republished guid with new date = correction signal); apps/api/test/int/phase1-acceptance.test.ts: A6,"Publisher feeds only; no crawl, duplication or manipulation tests",
SP-03,V7,C Source and Ingestion Pattern Catalog,168,"Financial market feed Streaming / batch Exchange time, sequence, entitlement Gap, latency, entitlement reconciliation",V07-F002,observation,missing,unverified,none,omission,P1,,No financial market feed (streaming/entitlement) pattern/connector,
SP-04,V7,C Source and Ingestion Pattern Catalog,168,"Research and scientific corpus API / file / repository Version, authorship, retraction, license Retraction and citation validation",V07-F002,observation,missing,unverified,none,omission,P1,,"No research/scientific corpus (retraction, license) pattern/connector",
SP-05,V7,C Source and Ingestion Pattern Catalog,168,"Patent and filing corpus API / bulk file Filing identity, amendment, jurisdiction Completeness and amendment replay",V07-F002,observation,missing,unverified,none,omission,P1,,No patent/filing corpus pattern/connector,
SP-06,V7,C Source and Ingestion Pattern Catalog,168,"Supply-chain feed API / EDI / file Parties, shipments, routes, confidence Identity and transaction reconciliation",V07-F002,observation,partial,unverified,merged,phase1,P1,"SOURCE_INTEGRATION_STATUS.md (PortWatch replay, rights pending; un-comtrade-upload; synthetic carrier-advisories)","No EDI/API supply-chain feed live; PortWatch blocked on rights, Comtrade deferred",
SP-07,V7,C Source and Ingestion Pattern Catalog,168,"Satellite and geospatial product Object / API Acquisition time, footprint, sensor, processing Geospatial alignment and custody",V07-F002,observation,missing,unverified,none,omission,P1,,No satellite/geospatial product pattern/connector,
SP-08,V7,C Source and Ingestion Pattern Catalog,168,"Climate and weather feed Streaming / forecast package Observation versus model, horizon, revision Temporal and model separation",V07-F002,observation,missing,unverified,none,omission,P1,,No climate/weather feed pattern/connector,
SP-09,V7,C Source and Ingestion Pattern Catalog,168,"Geopolitical event feed API / analyst package Event, claim, assessment, confidence Truth-state and provenance review",V07-F002,observation,partial,unverified,merged,phase1,P1,"SOURCE_INTEGRATION_STATUS.md (gdelt-discovery replay, held)",GDELT held in replay pending lawful-collection design,
SP-10,V7,C Source and Ingestion Pattern Catalog,168,"Social signal source API / approved collection Purpose, minimization, sampling, deletion Privacy and representativeness review",V07-F002,observation,missing,unverified,none,omission,P1,,No social signal source (lawful-collection controls first) pattern/connector,
SP-11,V7,C Source and Ingestion Pattern Catalog,168,"ERP integration CDC / API / batch Transaction boundary, business keys, deletes Source totals and watermark reconciliation",V07-F002,observation,missing,unverified,none,omission,P1,,No ERP integration pattern/connector,
SP-12,V7,C Source and Ingestion Pattern Catalog,168,"CRM integration CDC / API Object lifecycle, consent, ownership Permission and delete propagation",V07-F002,observation,missing,unverified,none,omission,P1,,No CRM integration pattern/connector,
SP-13,V7,C Source and Ingestion Pattern Catalog,168,"Operational database CDC / snapshot Log position, transaction order, schema Gap and resnapshot exercises",V07-F002,observation,missing,unverified,none,omission,P1,,No operational database CDC/snapshot pattern/connector,
SP-14,V7,C Source and Ingestion Pattern Catalog,168,"Document repository Event / API / bulk Version, permissions, folders, deletion Permission and version reconciliation",V07-F002,observation,missing,unverified,none,omission,P1,,No document repository integration pattern/connector,
SP-15,V7,C Source and Ingestion Pattern Catalog,168,"Email and collaboration API / export Participants, thread, attachment, retention Purpose, rights, and access tests",V07-F002,observation,missing,unverified,none,omission,P1,,No email/collaboration integration pattern/connector,
SP-16,V7,C Source and Ingestion Pattern Catalog,168,"IoT and sensor stream Broker / edge Device identity, event time, sequence, calibration Device trust and clock tests",V07-F002,observation,missing,unverified,none,omission,P1,,No IoT/sensor stream pattern/connector,
SP-17,V7,C Source and Ingestion Pattern Catalog,168,"Cyber telemetry Stream / batch Asset, event, detector, retention, privilege Security isolation and loss accounting",V07-F002,observation,missing,unverified,none,omission,P1,,No cyber telemetry pattern/connector,
SP-18,V7,C Source and Ingestion Pattern Catalog,168,"File transfer SFTP / managed exchange Manifest, checksum, partitions, receipt Partial and duplicate transfer recovery",V07-F002,observation,missing,unverified,none,omission,P1,,No SFTP/managed file transfer with manifests pattern/connector,
SP-19,V7,C Source and Ingestion Pattern Catalog,168,"Bulk historical load Object package Snapshot date, scope, schema, totals Manifest and reconciliation",V07-F002,observation,partial,passed:harness,merged,phase4,P1,apps/api/migrations/0028 declared closed-range backfill; apps/api/test/int/phase4-acceptance.test.ts: P4-M0a,Historical load exists as a declared API backfill; no object-package bulk load with snapshot manifest/totals,
SP-20,V7,C Source and Ingestion Pattern Catalog,168,"Custom REST API Request / pagination Contract, cursor, rate, retries, rights Adapter certification suite",V07-F002,observation,implemented,passed:harness,merged,phase1,done,apps/api/src/observation/connectors/rest.connector.ts; apps/api/test/int/phase1-acceptance.test.ts: A1/A9; apps/api/test/int/phase4-acceptance.test.ts,,Cursor/rate/retries/rights via contract; no adapter certification suite
SP-21,V7,C Source and Ingestion Pattern Catalog,168,"RSS or Atom feed Polling Entry identity, update, deletion, source health Deduplication and correction",V07-F002,observation,implemented,passed:harness,merged,phase1,done,apps/api/src/observation/connectors/rss.connector.ts; apps/api/test/int/phase6-scheduled-collection.test.ts; SOURCE_INTEGRATION_STATUS.md (eu-sanctions-rss live),,
SP-22,V7,C Source and Ingestion Pattern Catalog,168,"Manual governed upload Human workflow Uploader, purpose, approval, manifest Authority and malware inspection",V07-F002,observation,partial,unverified,merged,phase1,P1,apps/api/src/observation/sources/upload.controller.ts; apps/api/src/observation/connectors/upload.connector.ts; EXC-P1-001,"Uploader identity, purpose and contract recorded; no approval workflow or malware inspection engine",
SP-23,V7,C Source and Ingestion Pattern Catalog,168,"Disconnected exchange Signed package Trusted time, media, transfer authority Air-gap ceremony and reconciliation",V07-F002,observation,missing,unverified,none,omission,P7-D,,No disconnected signed-package exchange pattern/connector,
SP-24,V7,C Source and Ingestion Pattern Catalog,168,"Marketplace source package Signed install Publisher, license, permissions, dependencies Sandbox, revocation, and isolation",V07-F002,observation,missing,unverified,none,omission,P7-C,,No marketplace source package pattern/connector,
DC-01,V7,D Data Contract and Schema Compatibility Matrix,169,Add optional field Backward compatible Consumer default and unknown-field tests Ordinary controlled release,V07-F005,data-platform,partial,passed:harness,merged,phase0,P7-D,apps/api/migrations/0028 SRC@v2 additive fields; apps/api/migrations/0023 CLM@v2 beside v1; apps/api/test/int/phase2-acceptance.test.ts: B6,Additive changes practiced; no consumer default/unknown-field tests as a rule,
DC-02,V7,D Data Contract and Schema Compatibility Matrix,169,Add required field Incompatible without population plan Historical backfill and producer readiness Parallel version or migration,V07-F005,data-platform,missing,unverified,none,phase7,P7-D,apps/api/migrations/0006 schema_registry.compatibility,No compatibility policy engine evaluates this change class; schema evolution is manual and additive-only by convention,
