id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
OBJ-30,V8,Appendix G Work Object Action Catalog,187,"Digital Twin Publish snapshot Twin owner Freezes observed state and validity Sources, time, model, quality, scope",,twin-simulation,implemented,passed:harness,branch-only,phase5,done,apps/api/test/int/phase5-twins.test.ts: grounding into an admitted version is refused; the state set digest is bound,,Chapter 36 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 187:L14349-L14389,branch+test
OBJ-31,V8,Appendix G Work Object Action Catalog,187,"Digital Twin Create synthetic branch Planner or simulator Never overwrites observed state Parent, assumptions, model, purpose",,twin-simulation,implemented,passed:harness,branch-only,phase5,done,apps/api/test/int/phase5-twins.test.ts: an ALTERNATIVE branch forked from v1 coexists with the actual branch,,Chapter 36 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 187:L14351-L14389,branch+test
OBJ-32,V8,Appendix G Work Object Action Catalog,187,"Decision case Mark decision- ready Independent reviewer Requires completeness and fresh digest Evidence, options, dissent, approvals",,decision,partial,passed:harness,branch-only,phase6,P6,apps/api/test/int/phase6-decisions.test.ts: PROPOSE binds the version ... the digest an approval will sign,Proposal is by the owner; no independent reviewer marks decision-ready,Chapter 38,v08.txt:page 187:L14354-L14389,branch+test
OBJ-33,V8,Appendix G Work Object Action Catalog,187,"Recommendation Accept for consideration Human reviewer Does not make the decision Explanation, evidence, uncertainty",,decision,missing,unverified,none,omission,P6,,No 'accept recommendation for consideration' action; agent option cards enter the draft directly,Chapter 38,v08.txt:page 187:L14359-L14389,
OBJ-34,V8,Appendix G Work Object Action Catalog,187,"Decision Approve Eligible human authority Creates non-repudiable institutional record Identity, authority, digest, rationale",,decision,implemented,passed:harness,branch-only,phase6,done,apps/api/test/int/phase6-approvals.test.ts: a named approver approves: APR admitted ... one live record,,Chapter 39,v08.txt:page 187:L14361-L14389,branch+test
OBJ-35,V8,Appendix G Work Object Action Catalog,187,"Decision Reject or defer Eligible human authority Records rationale and conditions Digest, rationale, next review",,decision,missing,unverified,none,omission,P6,,No reject/defer record with rationale and next review,Chapter 39,v08.txt:page 187:L14365-L14389,
OBJ-36,V8,Appendix G Work Object Action Catalog,187,"Commitment Create Decision workflow Requires approved decision or authority Owner, deadline, conditions, evidence",,decision,implemented,passed:harness,branch-only,phase6,done,"apps/api/test/int/phase6-approvals.test.ts: the bounded CMT lands in Phase 3's own graph, as a CMT@v1 object, resting on the DEC",,Chapter 39,v08.txt:page 187:L14367-L14389,branch+test
OBJ-37,V8,Appendix G Work Object Action Catalog,187,"Commitment Close Commitment owner and reviewer Requires completion and outcome evidence Deliverable, verification, exceptions",,decision,partial,passed:harness,branch-only,phase6,P6,apps/api/test/int/phase6-monitoring.test.ts: closure records the lessons as text on the outcomes; nothing reopens,"Closure requires outcomes; no reviewer co-sign, deliverable or exception record",Chapter 40,v08.txt:page 187:L14371-L14389,branch+test
OBJ-38,V8,Appendix G Work Object Action Catalog,187,"Agent run Pause or cancel Authorized user or safety control Stops new work and records residual state Reason, checkpoint, effects, escalation",,agents,missing,unverified,none,phase7,P7-A,apps/api/src/executive/executive.controller.ts (/agents/decision/:agentId/revoke — registration only),No pause/cancel of a running agent with checkpoint and residual state,Chapter 56,v08.txt:page 187:L14374-L14389,branch
OBJ-39,V8,Appendix G Work Object Action Catalog,187,"Publication Approve and deliver Publication authority Binds exact bytes to audience and channel Digest, classification, recipients, receipts",,executive-os,missing,unverified,none,omission,P6,,No publication approve-and-deliver binding bytes to audience and channel,Chapter 47,v08.txt:page 187:L14381-L14389,
OBJ-40,V8,Appendix G Work Object Action Catalog,187,"Product release Accept Named independent authorities Scope-limited, conditional, expiring acceptance Release, tests, evidence, conditions H Notification, Alert, and Escalation Catalog Notifications transport governed product state; they do not become a separate truth source or approval surface. Severity, evidence, owner, acknowledgment, escalation, correction, expiry, suppression, and delivery re…",,governance-docs,missing,unverified,none,omission,P7-F,,No product-release acceptance object by named independent authorities,Chapter 71,v08.txt:page 187:L14385-L14389,
HX-01,V8,Appendix H Explanation and Human-Authority Experience,190,"Evidence disclosure Show sources, citations, versions, cutoff, omissions, and policy-filtered scope Every assessment, warning, forecast, recommendation, and briefing Product may be viewed but not marked decision- ready",,ux,partial,passed:harness,branch-only,phase2,P2,"apps/web/app/intelligence/claims/page.tsx (lineage); apps/api/src/executive/briefings/briefing.service.ts (sources, cutoff); apps/api/test/int/phase6-briefings.test.ts",Omissions and policy-filtered scope are not disclosed as such on assessments/forecasts,Chapter 17; C-005/047 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 190:L14791-L14916,branch+main+test
HX-02,V8,Appendix H Explanation and Human-Authority Experience,190,"Truth-state label Distinguish observed, asserted, inferred, assessed, synthetic, recommended, decided, corrected, and withdrawn Every material intelligence object Unsupported promotion is blocked",,ux,implemented,passed:browser,branch-only,phase0,done,apps/web/components/ui.tsx (TruthBadge); apps/web/components/observation.tsx (SyntheticMarker); e2e/phase6-decisions.demo.spec.ts: SYNTHETIC consequences; e2e/phase1-observation.spec.ts: 12.,,Chapter 21; C-005/047 | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 190:L14800-L14916,branch+main+test
HX-03,V8,Appendix H Explanation and Human-Authority Experience,190,"Uncertainty statement Show form, magnitude or class, drivers, calibration, and unsupported precision Forecasts, signals, assessments, simulations, recommendations Product is partial or abstains",,ux,partial,unverified,branch-only,phase4,P4,"apps/web/app/prediction/forecasts/page.tsx (quantiles, drivers); apps/web/app/prediction/calibration/page.tsx",Uncertainty statement exists for forecasts/options; not for signals or assessments; unsupported precision not flagged,Chapter 32; C-005/047 | release_status merged → branch-only from the evidence at 2e83945 | passed:browser lacked a resolved test/CI pointer → unverified,v08.txt:page 190:L14807-L14916,branch
HX-04,V8,Appendix H Explanation and Human-Authority Experience,190,Alternative explanations Show plausible alternatives and counter-evidence Material reasoning and causal assessments Independent review required,,ux,missing,unverified,none,omission,P2,,No alternative explanations/counter-evidence view,Chapter 21; C-005/047,v08.txt:page 190:L14815-L14916,
HX-05,V8,Appendix H Explanation and Human-Authority Experience,190,"Dissent preservation Show reviewer dissent, status, evidence, and disposition Assessments and decision packages Decision-ready status requires visible dissent",,ux,implemented,passed:harness,branch-only,phase6,done,"apps/api/test/int/phase6-decisions.test.ts: a named human dissents ... append-only; apps/api/test/int/phase6-replay.test.ts (prior dissent, 0047); e2e/phase6-decisions.demo.spec.ts: dissent",,Chapter 38; C-005/047,v08.txt:page 190:L14819-L14916,branch+test
HX-06,V8,Appendix H Explanation and Human-Authority Experience,190,"Method disclosure Show method, model, prompt or policy artifact, assumptions, and evaluation AI-assisted strategic products Use constrained when method is unresolved",,ux,partial,unverified,merged,phase2,P2,"apps/web/app/intelligence/methods/page.tsx; apps/web/app/intelligence/gateway/page.tsx (mode, model, versions)",Prompt artefact and evaluation results are not disclosed with the product,Chapter 61; C-005/047 | passed:browser lacked a resolved test/CI pointer → unverified,v08.txt:page 190:L14824-L14916,main
HX-07,V8,Appendix H Explanation and Human-Authority Experience,190,"Agent trace Show agent identity, plan, context, models, tools, actions, checkpoints, and refusals Every governed agent run Acceptance unavailable without trace closure",,ux,partial,unverified,branch-only,phase7,P7-A,apps/api/src/executive/agents/agents.service.ts (RunOutcome spent/stopReason/refusals),"No agent trace UI: plan, context, tools, actions, checkpoints",Chapter 56; C-005/047 | passed:harness lacked a resolved test/CI pointer → unverified,v08.txt:page 190:L14830-L14916,branch
HX-08,V8,Appendix H Explanation and Human-Authority Experience,190,"Recommendation rationale Connect objectives, evidence, alternatives, trade-offs, risk, uncertainty, and expected effect Every recommendation Recommendation remains non-decision- active",,ux,partial,unverified,branch-only,phase6,P6,"apps/web/app/decisions/page.tsx (options, consequences, uncertainty, choice, dissent)",No trade-off or expected-effect rationale; no recommendation object,Chapter 38; C-005/047 | passed:browser lacked a resolved test/CI pointer → unverified,,branch
HX-09,V8,Appendix H Explanation and Human-Authority Experience,190,"Human authority banner Name eligible authority, required reviewers, delegation, recusal, and current gate Consequential approval and commitment No eligible authority means no transition",,ux,partial,passed:browser,branch-only,phase6,P6,"apps/web/app/decisions/page.tsx (approvals, approver policy); apps/api/test/int/phase6-approvals.test.ts",Banner names approvals; no delegation/recusal/current-gate presentation,Chapter 39; C-005/047,,branch+test
HX-10,V8,Appendix H Explanation and Human-Authority Experience,190,"Exact decision digest Freeze question, options, evidence snapshot, recommendation, dissent, conditions, and version Human decision action Any change invalidates pending approval",,ux,implemented,passed:harness,branch-only,phase6,done,apps/api/test/int/phase6-decisions.test.ts: PROPOSE binds the version ... the digest an approval will sign; apps/api/test/int/phase6-approvals.test.ts: refuses a wrong digest,,Chapter 39; C-005/047,v08.txt:page 190:L14848-L14916,branch+test
HX-11,V8,Appendix H Explanation and Human-Authority Experience,190,"AI non-authority notice State that AI recommends, forecasts, simulates, reasons, and explains but does not decide AI-assisted decision flow Missing notice blocks acceptance",,ux,partial,passed:harness,branch-only,phase6,P7-E,apps/api/test/int/phase6-agents.test.ts: marked agent-produced; renders a report marked agent-produced,Agent-produced marks exist; no standing AI non-authority notice text in the UI,Chapter 38; C-005/047,v08.txt:page 190:L14850-L14916,branch+test
HX-12,V8,Appendix H Explanation and Human-Authority Experience,190,"Approval action separation Separate review, acknowledgment, approval, rejection, deferral, and publication actions All gates and notifications Ambiguous action is rejected",,ux,partial,unverified,branch-only,phase6,P6,"apps/api/src/decision/decision.controller.ts (propose, approve, dissent, commit, close as distinct routes); apps/api/src/policy/pdp.service.ts","Review, acknowledgment, deferral and publication are not distinct actions",Chapter 39; C-005/047 | passed:harness lacked a resolved test/CI pointer → unverified,,branch+main
HX-13,V8,Appendix H Explanation and Human-Authority Experience,190,"Consequence preview Show intended institutional effect, affected objects, reversibility, residual risk, and audit scope Commands, tool calls, decisions, commitments Effect cannot execute without review",,ux,missing,unverified,none,omission,P6,,"No consequence preview before commit (intended effect, affected objects, reversibility, residual risk)",Chapter 39; C-005/047,v08.txt:page 190:L14858-L14916,
HX-14,V8,Appendix H Explanation and Human-Authority Experience,190,"Contest and correction path Provide challenge, evidence submission, reviewer, status, escalation, and outcome Every decision-active intelligence product No contest path means non-conformance",,ux,partial,unverified,merged,phase1,P3,apps/web/app/observation/corrections/page.tsx; apps/api/src/observation/corrections/corrections.service.ts,Correction path exists for evidence; no challenge path with reviewer/status/escalation on decisions or assessments,Chapter 24; C-005/047 | passed:harness lacked a resolved test/CI pointer → unverified,,main
