id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope,cap_alias
V03-T-440,V3,"47 Portability, Interoperability, and Exit",92,Connector SDKs and source contracts that isolate external-system change from canonical objects.,V03-F017,commercial,partial,unverified,merged,phase1,P1,apps/api/src/observation/connectors/sdk.ts; apps/api/src/observation/sources/source-contract.ts,SDK is internal,tracking id: normative bullet without source identifier | passed:harness lacked a resolved test/CI pointer → unverified,v03.txt:page 92:L3167-L3193,main,
V03-T-441,V3,"47 Portability, Interoperability, and Exit",92,"Ontology, graph, model, scenario, twin, agent, workflow, policy, and package manifests with signed provenance.",V03-F017,commercial,missing,unverified,none,omission,P7-F,,"No export/exit package, verifier or signed manifests",tracking id: normative bullet without source identifier,v03.txt:page 92:L3168-L3193,,
V03-T-442,V3,"47 Portability, Interoperability, and Exit",92,"Standards-aligned identity, cryptography, telemetry, geospatial, document, tabular, and structured export where semantics are sufficient.",V03-F017,commercial,missing,unverified,none,omission,P7-F,,"No export/exit package, verifier or signed manifests",tracking id: normative bullet without source identifier,v03.txt:page 92:L3170-L3193,,
V03-T-443,V3,"47 Portability, Interoperability, and Exit",92,"Exit package minimum export: evidence and memory (authorized raw and derived objects, versions, metadata, classifications, retention state, checksums, custody references); knowledge and strategy (ontologies, entities, relationships, graph revisions, Strategy Graph, provenance); twins and foresight (twin definitions and snapshots, forecasts, scenarios, assumptions, indicators, simulation manifests,",V03-F017,commercial,missing,unverified,none,omission,P7-F,,"No export/exit package, verifier or signed manifests",tracking id: normative table row(s) quoted,,,
V03-T-444,V3,"47 Portability, Interoperability, and Exit",92,"Export is tested as an operational capability, not improvised at termination. The customer can request a scoped export, validate completeness, import representative packages into an independent verifier, and obtain deletion evidence after contractual and legal obligations are satisfied.",V03-F017,commercial,missing,unverified,none,omission,P7-F,,"No export/exit package, verifier or signed manifests",tracking id: normative table row(s) quoted,v03.txt:page 92:L3187-L3193,,
V03-T-445,V3,48 Architecture Decision Rights,94,"Decision authorities: Product Constitution Council; Architecture Council (owns Volume 3, cross-domain contracts, canonical objects, quality attributes, trust boundaries, ADR standards, conformance decisions); Domain Architecture Owners; Platform and SRE Authority; AI Governance Authority (model, agent, evaluation, package, safety, and learning release controls without strategic decision rights); D",V03-F018,governance-docs,partial,not-applicable,merged,phase0,P7-F,DECISIONS.md (ADR-P0-*); EXCEPTIONS.md,No named authorities or decision classes in the repository,tracking id: normative table row(s) quoted,,main,
V03-T-446,V3,48 Architecture Decision Rights,95,Constitutional: changes a C-001–C-052 commitment and requires formal ratification plus downstream document revision.,V03-F018,governance-docs,partial,not-applicable,merged,phase0,P7-F,DECISIONS.md (ADR-P0-*); EXCEPTIONS.md,No named authorities or decision classes in the repository,tracking id: normative bullet without source identifier,v03.txt:page 95:L3229-L3240,main,
V03-T-447,V3,48 Architecture Decision Rights,95,"Cross-domain: changes a canonical object, interface, truth or time semantic, provenance, policy, human gate, or deployment parity and requires Architecture Council approval.",V03-F018,governance-docs,partial,not-applicable,merged,phase0,P7-F,DECISIONS.md (ADR-P0-*); EXCEPTIONS.md,No named authorities or decision classes in the repository,tracking id: normative bullet without source identifier,v03.txt:page 95:L3231-L3240,main,
V03-T-448,V3,48 Architecture Decision Rights,95,Domain: changes an implementation within an approved contract and is owned by the relevant architecture authority.,V03-F018,governance-docs,partial,not-applicable,merged,phase0,P7-F,DECISIONS.md (ADR-P0-*); EXCEPTIONS.md,No named authorities or decision classes in the repository,tracking id: normative bullet without source identifier,v03.txt:page 95:L3233-L3240,main,
V03-T-449,V3,48 Architecture Decision Rights,95,"Operational: changes configuration within an approved runbook, policy, capacity, and risk envelope and remains auditable.",V03-F018,governance-docs,partial,not-applicable,merged,phase0,P7-F,DECISIONS.md (ADR-P0-*); EXCEPTIONS.md,No named authorities or decision classes in the repository,tracking id: normative bullet without source identifier,v03.txt:page 95:L3235-L3240,main,
V03-T-450,V3,48 Architecture Decision Rights,95,Emergency: contains an active incident under pre-authorized scope and must receive retrospective review before it becomes normal design.,V03-F018,governance-docs,partial,not-applicable,merged,phase0,P7-F,DECISIONS.md (ADR-P0-*); EXCEPTIONS.md,No named authorities or decision classes in the repository,tracking id: normative bullet without source identifier,v03.txt:page 95:L3237-L3240,main,
V03-T-451,V3,49 Conformance and Exceptions,96,Governance Rule: Repeated exceptions against the same contract are architecture evidence. They trigger remediation or formal change review; they do not quietly redefine the baseline.,V03-F018,governance-docs,partial,not-applicable,merged,phase0,P7-D,"EXCEPTIONS.md (EXC-P0-003 open/stale vs C19, EXC-P0-004)","Exceptions lack expiry enforcement, monitoring and renewal evidence",tracking id: boxed rule,,main,
V03-T-452,V3,49 Conformance and Exceptions,96,"Conformance evidence families: Contract (schema, API, event, workflow, object, ontology, policy, error, compatibility tests); Trust (identity, authorization, provenance, temporal truth, correction, audit, privacy, classification, deletion tests); Human authority (approval, delegation, dissent, override, separation of duties, external execution, replay tests); Quality (SLOs, evaluation thresholds,",V03-F018,governance-docs,partial,passed:ci,branch-only,phase0,P7-D,test/int/**; test/gate/**; packages/contracts/test; .github/workflows/ci.yml,"Quality, deployment and operations families absent",tracking id: normative table row(s) quoted | release_status merged → branch-only from the evidence at 2e83945,,branch+main+test,
V03-T-453,V3,49 Conformance and Exceptions,96,"An exception names the unmet requirement, system and customer scope, reason, evidence, risk, affected invariants, compensating controls, owner, approvers, start, expiry, monitoring, exit criteria, and remediation plan. Constitutional boundaries cannot be waived through ordinary exception. Expiry stops the affected promotion or operation unless the authorized body renews the exception with current",V03-F018,governance-docs,partial,not-applicable,merged,phase0,P7-D,"EXCEPTIONS.md (EXC-P0-003 open/stale vs C19, EXC-P0-004)","Exceptions lack expiry enforcement, monitoring and renewal evidence",tracking id: normative table row(s) quoted,v03.txt:page 96:L3259-L3268,main,
V03-T-454,V3,50 Quality Attribute Contracts,97,"Product or service name, owner, consumers, criticality, deployment scope, and business or mission purpose.",V03-F018,governance-docs,missing,unverified,none,omission,P7-D,,No quality contracts defined,tracking id: normative bullet without source identifier,v03.txt:page 97:L3296-L3305,,
V03-T-455,V3,50 Quality Attribute Contracts,97,"Indicator definition, units, population, segmentation, measurement point, exclusions, and source of truth.",V03-F018,governance-docs,missing,unverified,none,omission,P7-D,,No quality contracts defined,tracking id: normative bullet without source identifier,v03.txt:page 97:L3298-L3305,,
V03-T-456,V3,50 Quality Attribute Contracts,97,"Target, window, budget, warning, breach, escalation, review, and customer-visible communication.",V03-F018,governance-docs,missing,unverified,none,omission,P7-D,,No quality contracts defined,tracking id: normative bullet without source identifier,v03.txt:page 97:L3300-L3305,,
V03-T-457,V3,50 Quality Attribute Contracts,97,"Dependencies, assumptions, partial-state behavior, safe degradation, recovery objective, and validation method.",V03-F018,governance-docs,missing,unverified,none,omission,P7-D,,No quality contracts defined,tracking id: normative bullet without source identifier,v03.txt:page 97:L3301-L3305,,
V03-T-458,V3,50 Quality Attribute Contracts,97,"Release gate, operational dashboard, audit evidence, exception process, and improvement owner.",V03-F018,governance-docs,missing,unverified,none,omission,P7-D,,No quality contracts defined,tracking id: normative bullet without source identifier,v03.txt:page 97:L3303-L3305,,
V03-T-459,V3,50 Quality Attribute Contracts,97,"Architecture quality model: Correctness, Trustworthiness, Freshness and coverage (products declare source field of view, observation recency, update latency, missing regions or domains, downstream staleness), Reliability (availability, durability, ordering, recovery, idempotency, safe degradation), Performance, Scalability, Portability, Usability and accessibility, Operability.",V03-F018,governance-docs,missing,unverified,none,omission,P7-D,,No quality contracts defined,tracking id: normative table row(s) quoted,,,
V03-T-460,V3,"51 Release, Configuration, and Schema Evolution",98,Breaking changes require an explicit migration and consumer cutover plan.,V03-F018,infrastructure,missing,unverified,none,omission,P7-D,,No migration/cutover plan mechanism,tracking id: normative bullet without source identifier,v03.txt:page 98:L3336-L3344,,
V03-T-461,V3,"51 Release, Configuration, and Schema Evolution",98,"In-flight decisions, workflows, simulations, and agent executions retain their resolved versions unless deliberately migrated.",V03-F018,infrastructure,implemented,unverified,branch-only,phase6,P7-D,"migrations/0041:137; migrations/0043:178; migrations/0036:23,57 (resolved versions pinned)","verification evidence of the required class (harness, browser, CI or deployment) for the released artefact",tracking id: normative bullet without source identifier | passed:harness lacked a resolved test/CI pointer → unverified,v03.txt:page 98:L3337-L3344,branch,
V03-T-462,V3,"51 Release, Configuration, and Schema Evolution",98,"Rollback includes schemas, state, projections, packages, models, policy, and audit continuity—not just binaries.",V03-F018,infrastructure,missing,unverified,none,omission,P7-D,apps/api/migrations (forward-only),No rollback,tracking id: normative bullet without source identifier,v03.txt:page 98:L3339-L3344,branch,
