id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
RU-22,V6,App C Runtime Unit Catalog,168,Build worker Build identity Ephemeral isolated runtime Discard and rerun reproducibly,V06-F003,infrastructure,partial,passed:ci,merged,phase0,P7-D,GitHub-hosted ephemeral runners; scripts/gate/lib/c19-isolation.mjs (env allowlist for children); c17 cross-host rerun,No isolated build worker identity for application artifacts,,v06.txt:page 168:L10514,main+test
RU-23,V6,App C Runtime Unit Catalog,168,Release controller Release and cohort Durable workflow Stop cohort and rollback,V06-F003,infrastructure,missing,unverified,none,omission,P7-D,,No runtime unit of this class exists,,v06.txt:page 168:L10515,
RU-24,V6,App C Runtime Unit Catalog,168,Backup worker State class and recovery set Idempotent durable task Retry and verify integrity,V06-F003,infrastructure,missing,unverified,none,omission,P7-D,,No runtime unit of this class exists,,v06.txt:page 168:L10516,
RU-25,V6,App C Runtime Unit Catalog,168,"Restore worker Recovery unit Dependency-ordered task Stop, preserve point, reconcile",V06-F003,infrastructure,missing,unverified,none,omission,P7-D,,No runtime unit of this class exists,,v06.txt:page 168:L10518,
RU-26,V6,App C Runtime Unit Catalog,168,Executive experience node Session and tenant Replicated with durable records Alternate channel and last-known state,V06-F003,infrastructure,partial,unverified,branch-only,phase6,P6,apps/web (Next.js) with durable records in Postgres,Single node; no alternate channel or last-known state,passed:browser lacked a resolved test/CI pointer → unverified,v06.txt:page 168:L10519,branch
NZ-01,V6,App D Network Zone and Trust Boundary Catalog,169,Public access edge Untrusted external Authenticated ingress only Gateway and protection policy,V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network zone or trust boundary of this kind exists,,v06.txt:page 169:L10530,
NZ-02,V6,App D Network Zone and Trust Boundary Catalog,169,Customer private edge Customer network Registered private services Mutual trust and route policy,V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network zone or trust boundary of this kind exists,,v06.txt:page 169:L10531,
NZ-03,V6,App D Network Zone and Trust Boundary Catalog,169,"External source enclave Approved sources Connector runtime only Destination, content, and custody controls",V06-F005,infrastructure,partial,passed:harness,merged,phase1,P7-D,"apps/api/src/observation/connectors/http-client.ts (EgressPolicy host/scheme allowlist, private/loopback/link-local/metadata refusal, redirect/size limits); test/int/phase1-hostile-input.test.ts","In-process egress policy, not an enclave",,v06.txt:page 169:L10532,main+test
NZ-04,V6,App D Network Zone and Trust Boundary Catalog,169,"External model enclave Approved providers Model gateway only Data, task, provider, and egress policy",V06-F005,infrastructure,partial,passed:harness,merged,phase2,P2,"apps/api/src/intelligence/gateway/model-gateway.service.ts (modes replay | local-live Ollama/llama.cpp, pinned model digest/prompt version, no hosted provider); test/int/phase2-acceptance.test.ts",Model calls are local only; no provider enclave or egress policy tier,,v06.txt:page 169:L10534,main+test
NZ-05,V6,App D Network Zone and Trust Boundary Catalog,169,"User experience zone Authenticated users Experience APIs Identity, session, tenant, and rate controls",V06-F005,infrastructure,partial,passed:harness,merged,phase0,P7-D,"apps/api/src/identity/identity.service.ts (HS256 JWT with kid, 15-min access, refresh rotation, assurance password|break_glass|bootstrap_rotation); migrations/0002_identity_tenancy.sql; migrations/0017_identity_mutator_governance.sql; test/int/gate22-identity-mutators.test.ts; pipeline scope context",No rate controls; no zone,,v06.txt:page 169:L10535,main+test
NZ-06,V6,App D Network Zone and Trust Boundary Catalog,169,API service zone Registered clients Canonical service APIs Workload identity and object policy,V06-F005,infrastructure,partial,unverified,merged,phase0,P7-D,"apps/api/src/policy/pdp.service.ts (default deny, INDETERMINATE->deny, obligations, consequence class)",Object policy yes; no workload identity for registered clients,passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 169:L10537,main
NZ-07,V6,App D Network Zone and Trust Boundary Catalog,169,Intelligence cell zone Cell workloads Cell-local services and mediated shared services Tenant and domain policy,V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network zone or trust boundary of this kind exists,,v06.txt:page 169:L10538,
NZ-08,V6,App D Network Zone and Trust Boundary Catalog,169,"Agent sandbox zone Untrusted execution Capability bridge only Deny-by-default process, file, network, and secret policy",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network zone or trust boundary of this kind exists,,v06.txt:page 169:L10540,
NZ-09,V6,App D Network Zone and Trust Boundary Catalog,169,"Connector sandbox zone External protocol code Source gateway and ingestion boundary Isolation, egress, and content inspection",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network zone or trust boundary of this kind exists,,,
NZ-10,V6,App D Network Zone and Trust Boundary Catalog,169,"Model serving zone Approved inference workloads Model gateway and local state Artifact, context, and accelerator isolation",V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network zone or trust boundary of this kind exists,,v06.txt:page 169:L10550,
NZ-11,V6,App D Network Zone and Trust Boundary Catalog,169,Canonical state zone Owning services Typed state interfaces No direct cross-service storage access,V06-F005,infrastructure,partial,unverified,merged,phase0,P7-D,apps/api/src/shared/capabilities.ts (fixed typed readers); per-authority database roles,No network zone; typed interfaces enforced in code and database only,passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 169:L10553,main
NZ-12,V6,App D Network Zone and Trust Boundary Catalog,169,"Evidence storage zone Custody-controlled services Object and evidence APIs Classification, retention, and integrity",V06-F005,infrastructure,partial,unverified,merged,phase1,P7-D,apps/api/src/observation/vault/evidence.service.ts (digest re-verified on every read); config eye.vault.quarantine_root / evidence_root (local filesystem); migrations/0014 (deauthorization); classification on canonical objects,No zone; retention policy absent,passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 169:L10553,main
NZ-13,V6,App D Network Zone and Trust Boundary Catalog,169,"Messaging zone Registered producers and consumers Topics and queues Schema, tenant, delivery, and rate policy",V06-F005,infrastructure,partial,passed:harness,branch-only,phase1,P7-D,"apps/api/src/observation/scheduling/scheduler.service.ts (BullMQ job schedulers, scope-prefixed queues, payload carries no authority, attempts 3 exponential backoff); migrations/0038_scheduled_collection.sql; migrations/0040_scheduled_attempt_faults.sql; test/int/phase6-scheduled-collection.test.ts; test/int/phase6-scheduled-corrections.test.ts (scope-prefixed queues)",No schema/delivery/rate policy tier,release_status merged → branch-only from the evidence at 2e83945,,branch+main+test
NZ-14,V6,App D Network Zone and Trust Boundary Catalog,169,Policy and identity zone Trusted control services Authenticated decision and issuance APIs Hardware roots and short-lived authority,V06-F005,infrastructure,partial,unverified,merged,phase0,P7-D,apps/api/src/shared/db.ts (one pool per authority); migrations/0009_privilege_separation_and_bound_context.sql (eye_recovery never loaded by runtime) (identity role separation),No hardware roots or short-lived authority,passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 169:L10561,main
NZ-15,V6,App D Network Zone and Trust Boundary Catalog,169,Key management zone Key services and hardware roots Cryptographic operations only Dual control and purpose separation,V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network zone or trust boundary of this kind exists,,v06.txt:page 169:L10568,
NZ-16,V6,App D Network Zone and Trust Boundary Catalog,169,Management plane zone Fleet and platform operators Signed control commands and minimal telemetry Privileged mediation and plane separation,V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network zone or trust boundary of this kind exists,,,
NZ-17,V6,App D Network Zone and Trust Boundary Catalog,169,Security operations zone Security operators and sensors Security telemetry and response Evidence custody and privileged controls,V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network zone or trust boundary of this kind exists,,,
NZ-18,V6,App D Network Zone and Trust Boundary Catalog,169,Build and release zone Controlled delivery workloads Artifact registries and promotion APIs Supply-chain isolation and signatures,V06-F005,infrastructure,partial,passed:ci,merged,phase0,P7-D,c19-anchor.yml (id-token write only in the publish job; read-only everywhere else); scripts/gate/assert-readonly-workflow.mjs,Supply-chain isolation is CI-permission based; no registry zone,,v06.txt:page 169:L10582,main+test
NZ-19,V6,App D Network Zone and Trust Boundary Catalog,169,Backup and recovery zone Recovery services State-class backup and restore paths Immutable copies and separate authority,V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network zone or trust boundary of this kind exists,,v06.txt:page 169:L10585,
NZ-20,V6,App D Network Zone and Trust Boundary Catalog,169,Air-gap transfer zone Approved transfer stations Signed import and export packages Two-person custody and content inspection,V06-F005,infrastructure,missing,unverified,none,omission,P7-D,,No network zone or trust boundary of this kind exists,,v06.txt:page 169:L10588,
SC-01,V6,App E Storage and State Class Catalog,170,"Canonical strategic state Owning canonical layer Strong or contract-defined Versioned, corrected, never silently overwritten",V06-F006,data-platform,implemented,passed:harness,merged,phase0,done,"migrations/0006_objects.sql, 0008 (canonical versions never overwritten; corrections propagate); test/int/phase3-corrections.test.ts",None for the current object model,,v06.txt:page 170:L10599,main+test
SC-02,V6,App E Storage and State Class Catalog,170,Operational authoritative state Owning service Transactional Recoverable to declared point,V06-F006,data-platform,partial,unverified,merged,phase0,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); migrations",Not recoverable to a declared point (no backups),passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 170:L10601,main
SC-03,V6,App E Storage and State Class Catalog,170,Temporal graph state Knowledge Graph Temporal and revision-aware Replayable changes and deterministic projection rebuild,V06-F006,data-platform,partial,passed:harness,merged,phase3,P3,test/int/phase3-corrections.test.ts,No deterministic projection rebuild,UNRESOLVED pointer(s) at 2e83945: migrations/0024–0027,v06.txt:page 170:L10603,main+test
SC-04,V6,App E Storage and State Class Catalog,170,Enterprise Memory state Enterprise Memory Versioned temporal Correction and retention aware,V06-F006,data-platform,partial,unverified,merged,phase2,P3,"migrations/0022, 0023 (evidence and claims versioned); 0014 (deauthorization)",Retention policy absent,passed:harness lacked a resolved test/CI pointer → unverified,v06.txt:page 170:L10605,main
